feature,importance,clean_feature
cat__FL_DATE_2021-12-01,6.852771408611121e-05,FL DATE 2021-12-01
cat__route_OMA_ATL,6.851737077498521e-05,route OMA ATL
cat__FL_DATE_2021-06-05,6.851720929429154e-05,FL DATE 2021-06-05
cat__route_MSP_PHL,6.849247090365416e-05,route MSP PHL
cat__route_SBA_SFO,6.848487341647698e-05,route SBA SFO
cat__route_TUL_IAH,6.848408044517265e-05,route TUL IAH
cat__FL_DATE_2022-05-03,6.836387287797287e-05,FL DATE 2022-05-03
cat__route_PBI_EWR,6.83636000528578e-05,route PBI EWR
cat__FL_DATE_2019-07-26,6.833922228436527e-05,FL DATE 2019-07-26
cat__FL_DATE_2020-01-01,6.829052305061629e-05,FL DATE 2020-01-01
cat__route_BUF_ATL,6.828530046761533e-05,route BUF ATL
cat__route_MIA_EWR,6.826865037371123e-05,route MIA EWR
cat__FL_DATE_2021-05-08,6.822166874662113e-05,FL DATE 2021-05-08
cat__DEST_PIA,6.820955065031342e-05,DEST PIA
cat__route_DTW_LGA,6.81450262796608e-05,route DTW LGA
cat__FL_DATE_2019-03-23,6.808272226926084e-05,FL DATE 2019-03-23
cat__route_DEN_OKC,6.802262079818625e-05,route DEN OKC
cat__route_SEA_SJC,6.800104250311851e-05,route SEA SJC
cat__route_DEN_OMA,6.796251348442922e-05,route DEN OMA
cat__FL_DATE_2022-11-13,6.794765817055527e-05,FL DATE 2022-11-13
cat__FL_DATE_2021-08-29,6.792614624411087e-05,FL DATE 2021-08-29
cat__FL_DATE_2021-09-30,6.790698046230417e-05,FL DATE 2021-09-30
cat__FL_DATE_2020-03-13,6.787039972965378e-05,FL DATE 2020-03-13
cat__FL_DATE_2022-11-02,6.782685572728189e-05,FL DATE 2022-11-02
cat__FL_DATE_2022-09-29,6.778887145654051e-05,FL DATE 2022-09-29
cat__DEST_PAE,6.777224112414603e-05,DEST PAE
cat__FL_DATE_2020-02-28,6.774027728537267e-05,FL DATE 2020-02-28
cat__FL_DATE_2022-07-08,6.770855974612903e-05,FL DATE 2022-07-08
cat__route_DAL_ABQ,6.76692581379262e-05,route DAL ABQ
cat__FL_DATE_2022-09-23,6.76061609568195e-05,FL DATE 2022-09-23
cat__FL_DATE_2021-11-07,6.760451709890434e-05,FL DATE 2021-11-07
cat__FL_DATE_2021-11-24,6.758324928898069e-05,FL DATE 2021-11-24
cat__route_MCO_IAD,6.756061013011093e-05,route MCO IAD
cat__FL_DATE_2019-09-05,6.754618057796388e-05,FL DATE 2019-09-05
cat__route_SLC_SJC,6.754148326319603e-05,route SLC SJC
cat__route_PHL_PHX,6.753703543466859e-05,route PHL PHX
cat__DEST_IDA,6.749940738878393e-05,DEST IDA
cat__route_JFK_DFW,6.749741601029832e-05,route JFK DFW
cat__FL_DATE_2019-12-24,6.749267283501074e-05,FL DATE 2019-12-24
cat__FL_DATE_2020-01-08,6.748024198898564e-05,FL DATE 2020-01-08
cat__FL_DATE_2021-05-06,6.73579746743621e-05,FL DATE 2021-05-06
cat__FL_DATE_2020-11-04,6.729571767213087e-05,FL DATE 2020-11-04
cat__FL_DATE_2019-02-23,6.72907087123936e-05,FL DATE 2019-02-23
cat__FL_DATE_2023-05-03,6.721137375179205e-05,FL DATE 2023-05-03
cat__DEST_BIL,6.720559351506471e-05,DEST BIL
cat__FL_DATE_2021-11-13,6.718660640953498e-05,FL DATE 2021-11-13
cat__FL_DATE_2022-05-12,6.713503034308582e-05,FL DATE 2022-05-12
cat__route_BOS_RSW,6.709780962405395e-05,route BOS RSW
cat__route_IAH_MSY,6.707603905995413e-05,route IAH MSY
cat__route_ALB_CLT,6.699762357002119e-05,route ALB CLT
cat__FL_DATE_2022-01-08,6.689026111068058e-05,FL DATE 2022-01-08
cat__FL_DATE_2020-03-12,6.6811422511353e-05,FL DATE 2020-03-12
cat__route_MCO_IAH,6.675212718394835e-05,route MCO IAH
cat__route_MSP_IND,6.67330823618394e-05,route MSP IND
cat__FL_DATE_2021-11-10,6.667763969605992e-05,FL DATE 2021-11-10
cat__route_JFK_ORD,6.664403543122796e-05,route JFK ORD
cat__route_MEM_CLT,6.663939630849062e-05,route MEM CLT
cat__route_MCI_LAS,6.655255629545368e-05,route MCI LAS
cat__route_SNA_SFO,6.640996016636535e-05,route SNA SFO
cat__FL_DATE_2022-02-03,6.632711359856028e-05,FL DATE 2022-02-03
cat__route_FLL_BWI,6.631400605343487e-05,route FLL BWI
cat__route_MIA_DEN,6.631041931137412e-05,route MIA DEN
cat__ORIGIN_PSC,6.626187771298142e-05,ORIGIN PSC
cat__FL_DATE_2019-09-10,6.625054594649321e-05,FL DATE 2019-09-10
cat__FL_DATE_2021-08-21,6.624043192797673e-05,FL DATE 2021-08-21
cat__FL_DATE_2021-10-23,6.618725235604898e-05,FL DATE 2021-10-23
cat__FL_DATE_2019-04-04,6.610944672615112e-05,FL DATE 2019-04-04
cat__route_DFW_STL,6.606836038456916e-05,route DFW STL
cat__FL_DATE_2023-06-07,6.60391765592308e-05,FL DATE 2023-06-07
cat__route_DCA_MCO,6.592315323994081e-05,route DCA MCO
cat__FL_DATE_2023-02-06,6.590096920706758e-05,FL DATE 2023-02-06
cat__FL_DATE_2021-04-22,6.58614076608889e-05,FL DATE 2021-04-22
cat__FL_DATE_2019-09-17,6.585768201647406e-05,FL DATE 2019-09-17
cat__ORIGIN_GJT,6.584560600000371e-05,ORIGIN GJT
cat__route_PWM_ORD,6.582250275671451e-05,route PWM ORD
cat__route_MSP_LAS,6.578527293143194e-05,route MSP LAS
cat__route_CMI_ORD,6.577430619870135e-05,route CMI ORD
cat__FL_DATE_2021-10-20,6.57697527690081e-05,FL DATE 2021-10-20
cat__route_EWR_PBI,6.575863659548436e-05,route EWR PBI
cat__route_MDW_MCO,6.575196313843268e-05,route MDW MCO
cat__FL_DATE_2019-01-05,6.57471234890615e-05,FL DATE 2019-01-05
cat__FL_DATE_2021-12-13,6.570794158052207e-05,FL DATE 2021-12-13
cat__FL_DATE_2021-02-18,6.570616465231045e-05,FL DATE 2021-02-18
cat__FL_DATE_2021-06-19,6.567303732060961e-05,FL DATE 2021-06-19
cat__route_BHM_CLT,6.566062354950121e-05,route BHM CLT
cat__route_XNA_DFW,6.559946969967669e-05,route XNA DFW
cat__FL_DATE_2022-10-31,6.559611731911735e-05,FL DATE 2022-10-31
cat__route_LGA_IAH,6.552905830354919e-05,route LGA IAH
cat__FL_DATE_2021-08-31,6.538318582217676e-05,FL DATE 2021-08-31
cat__FL_DATE_2019-01-04,6.535063586123711e-05,FL DATE 2019-01-04
cat__route_XNA_ORD,6.533328146616673e-05,route XNA ORD
cat__FL_DATE_2022-12-02,6.532849313925435e-05,FL DATE 2022-12-02
cat__DEST_HHH,6.532396986709104e-05,DEST HHH
cat__route_DFW_MSY,6.53229341332672e-05,route DFW MSY
cat__FL_DATE_2021-03-19,6.523125007984813e-05,FL DATE 2021-03-19
cat__route_FLL_BNA,6.522884889659188e-05,route FLL BNA
cat__route_MSY_MCO,6.519763411027497e-05,route MSY MCO
cat__route_JFK_SEA,6.519751375704559e-05,route JFK SEA
cat__route_BNA_FLL,6.517575610464242e-05,route BNA FLL
cat__route_MCO_IND,6.509343965671083e-05,route MCO IND
cat__route_PHX_IAH,6.508952465983167e-05,route PHX IAH
cat__FL_DATE_2020-12-27,6.507344050397408e-05,FL DATE 2020-12-27
cat__route_SFO_HNL,6.500868243961412e-05,route SFO HNL
cat__route_SFO_IAH,6.492970301264925e-05,route SFO IAH
cat__route_PHX_JFK,6.49089515907388e-05,route PHX JFK
cat__route_DFW_ABQ,6.490753388651966e-05,route DFW ABQ
cat__FL_DATE_2019-05-01,6.487419746759538e-05,FL DATE 2019-05-01
cat__route_BWI_CLT,6.484801844736034e-05,route BWI CLT
cat__FL_DATE_2021-04-04,6.479838547028316e-05,FL DATE 2021-04-04
cat__route_LAX_DAL,6.478107902105935e-05,route LAX DAL
cat__route_ORD_AUS,6.476809614856157e-05,route ORD AUS
cat__FL_DATE_2022-02-26,6.461258605396062e-05,FL DATE 2022-02-26
cat__route_ATL_JAX,6.46105644129928e-05,route ATL JAX
cat__route_BUR_SMF,6.461046520391049e-05,route BUR SMF
cat__route_CLT_TPA,6.460656815052548e-05,route CLT TPA
cat__route_DTW_PHL,6.455411394984799e-05,route DTW PHL
cat__route_BWI_BUF,6.450660505703615e-05,route BWI BUF
cat__route_ORD_PDX,6.448422494994947e-05,route ORD PDX
cat__route_MEM_ORD,6.444096842286131e-05,route MEM ORD
cat__route_TPA_IAH,6.438684597428771e-05,route TPA IAH
cat__route_PHL_ORD,6.435975283342525e-05,route PHL ORD
cat__route_ATL_MSY,6.432562892790858e-05,route ATL MSY
cat__route_JFK_AUS,6.426936428060754e-05,route JFK AUS
cat__FL_DATE_2023-04-03,6.425309754205178e-05,FL DATE 2023-04-03
cat__FL_DATE_2022-01-12,6.422141679346763e-05,FL DATE 2022-01-12
cat__DEST_EGE,6.413205497354301e-05,DEST EGE
cat__FL_DATE_2019-01-09,6.406892649810238e-05,FL DATE 2019-01-09
cat__route_ORD_RSW,6.406716709472691e-05,route ORD RSW
cat__route_CLT_LAS,6.406281770229758e-05,route CLT LAS
cat__route_STL_ATL,6.405979019137848e-05,route STL ATL
cat__FL_DATE_2019-10-14,6.404485362941756e-05,FL DATE 2019-10-14
cat__route_VPS_ATL,6.4036078128235e-05,route VPS ATL
cat__route_BUR_SJC,6.398772066813004e-05,route BUR SJC
cat__route_DTW_IAD,6.396305851805532e-05,route DTW IAD
cat__route_LGA_CMH,6.392597616473366e-05,route LGA CMH
cat__route_MIA_SJU,6.388869303178572e-05,route MIA SJU
cat__route_DEN_MKE,6.38455266439844e-05,route DEN MKE
cat__route_DEN_TUL,6.37965824729226e-05,route DEN TUL
cat__FL_DATE_2019-04-25,6.3739708487769e-05,FL DATE 2019-04-25
cat__route_OAJ_CLT,6.372554784616381e-05,route OAJ CLT
cat__FL_DATE_2023-05-21,6.363988512475244e-05,FL DATE 2023-05-21
cat__FL_DATE_2019-07-24,6.359392673840551e-05,FL DATE 2019-07-24
cat__route_DCA_CHS,6.353480206073795e-05,route DCA CHS
cat__FL_DATE_2021-01-17,6.339503280389077e-05,FL DATE 2021-01-17
cat__route_ATL_MEM,6.337965503356021e-05,route ATL MEM
cat__route_BOS_PIT,6.33712877508093e-05,route BOS PIT
cat__FL_DATE_2020-12-23,6.333325976725927e-05,FL DATE 2020-12-23
cat__route_PHL_RSW,6.324889696181122e-05,route PHL RSW
cat__route_RIC_CLT,6.323465796384837e-05,route RIC CLT
cat__route_MCO_MKE,6.321193527489452e-05,route MCO MKE
cat__route_STL_LGA,6.320207153605683e-05,route STL LGA
cat__FL_DATE_2019-09-24,6.315028819854908e-05,FL DATE 2019-09-24
cat__route_STL_PHX,6.308391525796658e-05,route STL PHX
cat__FL_DATE_2023-06-02,6.306146070647712e-05,FL DATE 2023-06-02
cat__route_BNA_BWI,6.305656639126885e-05,route BNA BWI
cat__FL_DATE_2022-03-26,6.30552576926808e-05,FL DATE 2022-03-26
cat__ORIGIN_HLN,6.299680986711287e-05,ORIGIN HLN
cat__route_ATL_HOU,6.299207038885417e-05,route ATL HOU
cat__route_MYR_CLT,6.297908864838053e-05,route MYR CLT
cat__route_PHL_CLT,6.291023692419139e-05,route PHL CLT
cat__route_MDW_DEN,6.280306913327063e-05,route MDW DEN
cat__FL_DATE_2022-03-15,6.27904717225994e-05,FL DATE 2022-03-15
cat__FL_DATE_2019-09-14,6.273370753087263e-05,FL DATE 2019-09-14
cat__route_JFK_SLC,6.271736956171999e-05,route JFK SLC
cat__FL_DATE_2021-12-03,6.269611691061029e-05,FL DATE 2021-12-03
cat__route_HPN_PBI,6.268668582553666e-05,route HPN PBI
cat__DEST_STS,6.264080504076003e-05,DEST STS
cat__route_CLT_CVG,6.259462912830962e-05,route CLT CVG
cat__FL_DATE_2021-05-11,6.259144585392978e-05,FL DATE 2021-05-11
cat__route_CLT_IND,6.248290117756937e-05,route CLT IND
cat__FL_DATE_2023-01-21,6.246528650276484e-05,FL DATE 2023-01-21
cat__route_IND_DEN,6.24475651855065e-05,route IND DEN
cat__route_MDW_MSP,6.243332607360219e-05,route MDW MSP
cat__route_MSP_SFO,6.238312763151694e-05,route MSP SFO
cat__DEST_FAI,6.233445816061222e-05,DEST FAI
cat__route_BDL_MCO,6.232737918326502e-05,route BDL MCO
cat__FL_DATE_2020-07-19,6.23260027894184e-05,FL DATE 2020-07-19
cat__route_FLL_PHL,6.231982999615137e-05,route FLL PHL
cat__route_PHX_ATL,6.231314596618385e-05,route PHX ATL
cat__FL_DATE_2019-12-03,6.2254452166088e-05,FL DATE 2019-12-03
cat__FL_DATE_2019-01-08,6.221766183853477e-05,FL DATE 2019-01-08
cat__route_CLT_MEM,6.219411611911639e-05,route CLT MEM
cat__FL_DATE_2020-01-26,6.216704551293227e-05,FL DATE 2020-01-26
cat__route_LGA_DAL,6.215969310579511e-05,route LGA DAL
cat__route_CLT_MIA,6.208858101603191e-05,route CLT MIA
cat__FL_DATE_2020-03-02,6.208541612964872e-05,FL DATE 2020-03-02
cat__DEST_FAY,6.206252431381069e-05,DEST FAY
cat__route_LGA_RIC,6.203685595338742e-05,route LGA RIC
cat__route_OAK_PDX,6.202077854959568e-05,route OAK PDX
cat__route_CHS_CLT,6.200673314990826e-05,route CHS CLT
cat__route_DAL_LBB,6.199628777597175e-05,route DAL LBB
cat__FL_DATE_2023-01-20,6.196691088735352e-05,FL DATE 2023-01-20
cat__DEST_BMI,6.195156605373008e-05,DEST BMI
cat__FL_DATE_2020-03-19,6.194700439759813e-05,FL DATE 2020-03-19
cat__FL_DATE_2023-01-27,6.185493289346531e-05,FL DATE 2023-01-27
cat__route_STL_CLT,6.18249649028697e-05,route STL CLT
cat__FL_DATE_2021-11-11,6.180460419174486e-05,FL DATE 2021-11-11
cat__route_LAX_KOA,6.176330351802073e-05,route LAX KOA
cat__FL_DATE_2019-09-02,6.174009162269499e-05,FL DATE 2019-09-02
cat__FL_DATE_2023-03-29,6.169002084399094e-05,FL DATE 2023-03-29
cat__ORIGIN_ACT,6.168387992466105e-05,ORIGIN ACT
cat__FL_DATE_2019-09-29,6.165099464842511e-05,FL DATE 2019-09-29
cat__route_DCA_BNA,6.164562054528746e-05,route DCA BNA
cat__route_OMA_MDW,6.150898511833088e-05,route OMA MDW
cat__route_HNL_LIH,6.150115937337328e-05,route HNL LIH
cat__route_DCA_FLL,6.149164978913392e-05,route DCA FLL
cat__route_IAH_BNA,6.144911291506562e-05,route IAH BNA
cat__route_ORD_MSY,6.137396871247647e-05,route ORD MSY
cat__route_DFW_MFE,6.134818181680427e-05,route DFW MFE
cat__route_SEA_SAN,6.127065481740227e-05,route SEA SAN
cat__route_CVG_LGA,6.127061609253157e-05,route CVG LGA
cat__route_LAS_CLT,6.121380801700741e-05,route LAS CLT
cat__FL_DATE_2019-04-24,6.12128154910177e-05,FL DATE 2019-04-24
cat__route_BWI_STL,6.119814842062177e-05,route BWI STL
cat__route_DTW_HPN,6.117913643546987e-05,route DTW HPN
cat__ORIGIN_GPT,6.112191107281342e-05,ORIGIN GPT
cat__FL_DATE_2020-02-21,6.11093881905951e-05,FL DATE 2020-02-21
cat__route_MIA_PHX,6.109290814117054e-05,route MIA PHX
cat__route_HOU_SAT,6.108653540994235e-05,route HOU SAT
cat__route_LGA_GSO,6.103231443690129e-05,route LGA GSO
cat__route_EWR_TPA,6.09904120706341e-05,route EWR TPA
cat__route_ABQ_MDW,6.0989977936106215e-05,route ABQ MDW
cat__FL_DATE_2020-03-09,6.0961360979074074e-05,FL DATE 2020-03-09
cat__FL_DATE_2022-06-29,6.095422706835559e-05,FL DATE 2022-06-29
cat__FL_DATE_2019-11-14,6.09385562106683e-05,FL DATE 2019-11-14
cat__route_SEA_OAK,6.087716628248528e-05,route SEA OAK
cat__route_CLT_OAJ,6.0809349135339895e-05,route CLT OAJ
cat__route_MRY_LAX,6.079915617903064e-05,route MRY LAX
cat__route_PHL_FLL,6.076365789175615e-05,route PHL FLL
cat__route_DFW_SAN,6.076321692769688e-05,route DFW SAN
cat__FL_DATE_2020-01-23,6.076150690600404e-05,FL DATE 2020-01-23
cat__FL_DATE_2023-08-28,6.075326563125027e-05,FL DATE 2023-08-28
cat__route_CLT_MYR,6.0643790388640796e-05,route CLT MYR
cat__route_LAX_PHL,6.060666233764409e-05,route LAX PHL
cat__route_OKC_CLT,6.0584639008523e-05,route OKC CLT
cat__route_SLC_ATL,6.0558607245679764e-05,route SLC ATL
cat__route_PHX_SAN,6.047942610781797e-05,route PHX SAN
cat__FL_DATE_2020-12-30,6.04317081673388e-05,FL DATE 2020-12-30
cat__route_RDU_FLL,6.0426865277565514e-05,route RDU FLL
cat__route_IAD_DTW,6.038383253559191e-05,route IAD DTW
cat__FL_DATE_2021-05-02,6.034046983223722e-05,FL DATE 2021-05-02
cat__route_ONT_PHX,6.032417159203106e-05,route ONT PHX
cat__FL_DATE_2019-08-12,6.027045999086751e-05,FL DATE 2019-08-12
cat__FL_DATE_2020-02-22,6.021005378325229e-05,FL DATE 2020-02-22
cat__route_OAK_LGB,6.016219021513875e-05,route OAK LGB
cat__route_MCI_DFW,6.015767291303917e-05,route MCI DFW
cat__route_MSP_PIT,6.0122925732376855e-05,route MSP PIT
cat__FL_DATE_2023-08-19,6.00619898192434e-05,FL DATE 2023-08-19
cat__route_BOS_DEN,6.0042069177043595e-05,route BOS DEN
cat__route_TPA_JFK,6.003177230671188e-05,route TPA JFK
cat__route_SFO_SLC,5.996487909038291e-05,route SFO SLC
cat__route_MDW_LGA,5.9922365971269945e-05,route MDW LGA
cat__route_PHL_DEN,5.9874723430731284e-05,route PHL DEN
cat__route_ATL_MSP,5.9802646920102395e-05,route ATL MSP
cat__route_EYW_EWR,5.975445625323811e-05,route EYW EWR
cat__route_AVL_ATL,5.9752678569520737e-05,route AVL ATL
cat__route_DEN_BOS,5.973464901722599e-05,route DEN BOS
cat__route_HOU_HRL,5.9722593227274116e-05,route HOU HRL
cat__FL_DATE_2019-11-02,5.9691801807607995e-05,FL DATE 2019-11-02
cat__route_PDX_LAS,5.9676528175427795e-05,route PDX LAS
cat__FL_DATE_2023-02-09,5.9665266675691016e-05,FL DATE 2023-02-09
cat__FL_DATE_2019-06-01,5.9635946854647755e-05,FL DATE 2019-06-01
cat__route_CLT_ILM,5.962579870734577e-05,route CLT ILM
cat__FL_DATE_2021-05-10,5.954634730463215e-05,FL DATE 2021-05-10
cat__route_RNO_LAX,5.9544095426960575e-05,route RNO LAX
cat__FL_DATE_2021-01-01,5.950259797781313e-05,FL DATE 2021-01-01
cat__route_MSP_MSN,5.950042885967114e-05,route MSP MSN
cat__FL_DATE_2023-01-07,5.949772480786053e-05,FL DATE 2023-01-07
cat__route_SLC_ORD,5.9478810758933746e-05,route SLC ORD
cat__FL_DATE_2023-02-03,5.945031920888571e-05,FL DATE 2023-02-03
cat__route_PDX_LAX,5.9398241743346786e-05,route PDX LAX
cat__route_DSM_ORD,5.938856978927584e-05,route DSM ORD
cat__FL_DATE_2023-04-24,5.937731787711933e-05,FL DATE 2023-04-24
cat__route_GEG_DEN,5.9323008174891944e-05,route GEG DEN
cat__route_DEN_MDW,5.924885882187241e-05,route DEN MDW
cat__route_IAD_DEN,5.924634030570985e-05,route IAD DEN
cat__FL_DATE_2023-05-04,5.924310118697707e-05,FL DATE 2023-05-04
cat__route_BOI_SFO,5.923487717750618e-05,route BOI SFO
cat__FL_DATE_2019-10-13,5.920161809770554e-05,FL DATE 2019-10-13
cat__route_DEN_MSY,5.9018473870284093e-05,route DEN MSY
cat__route_BWI_ORD,5.9007547419708954e-05,route BWI ORD
cat__FL_DATE_2020-03-23,5.90075042890766e-05,FL DATE 2020-03-23
cat__FL_DATE_2020-02-23,5.900505491888944e-05,FL DATE 2020-02-23
cat__ORIGIN_GRK,5.899428456378588e-05,ORIGIN GRK
cat__route_MCI_PHX,5.893649887535775e-05,route MCI PHX
cat__route_LAX_BNA,5.8845098129278374e-05,route LAX BNA
cat__FL_DATE_2019-12-25,5.8843150129228695e-05,FL DATE 2019-12-25
cat__route_ORD_MEM,5.8826721522676535e-05,route ORD MEM
cat__FL_DATE_2022-10-07,5.880411373178391e-05,FL DATE 2022-10-07
cat__FL_DATE_2020-01-14,5.877978019793909e-05,FL DATE 2020-01-14
cat__FL_DATE_2022-09-04,5.876521371124488e-05,FL DATE 2022-09-04
cat__route_ABQ_LAS,5.87377945205419e-05,route ABQ LAS
cat__route_DFW_SDF,5.8689012444025905e-05,route DFW SDF
cat__FL_DATE_2019-11-28,5.862363711326449e-05,FL DATE 2019-11-28
cat__FL_DATE_2022-01-20,5.853524900567372e-05,FL DATE 2022-01-20
cat__route_CLT_IAD,5.8509026715542584e-05,route CLT IAD
cat__route_HOU_MCO,5.8481602840866e-05,route HOU MCO
cat__route_BQN_EWR,5.8434948772153917e-05,route BQN EWR
cat__FL_DATE_2022-01-19,5.837435009211466e-05,FL DATE 2022-01-19
cat__FL_DATE_2021-05-13,5.8297362057089964e-05,FL DATE 2021-05-13
cat__route_LAX_ABQ,5.828441976558547e-05,route LAX ABQ
cat__route_ATL_SAN,5.826755539869038e-05,route ATL SAN
cat__route_SEA_ORD,5.8262291541028324e-05,route SEA ORD
cat__route_DAL_MAF,5.8241642692828624e-05,route DAL MAF
cat__FL_DATE_2022-08-27,5.822847715618495e-05,FL DATE 2022-08-27
cat__FL_DATE_2021-10-27,5.82248576447032e-05,FL DATE 2021-10-27
cat__route_CPR_DEN,5.8163293856733494e-05,route CPR DEN
cat__route_HOU_DCA,5.811889276081538e-05,route HOU DCA
cat__route_EWR_CMH,5.810131515460923e-05,route EWR CMH
cat__route_SAT_DEN,5.809010219050381e-05,route SAT DEN
cat__route_CLE_CLT,5.8068437437290174e-05,route CLE CLT
cat__route_ORD_CID,5.806617599148737e-05,route ORD CID
cat__route_PHL_TPA,5.801798900486938e-05,route PHL TPA
cat__route_CLT_CLE,5.80143976028505e-05,route CLT CLE
cat__ORIGIN_BMI,5.80068561626351e-05,ORIGIN BMI
cat__route_HOU_ATL,5.793589160197485e-05,route HOU ATL
cat__DEST_FLG,5.792331675144666e-05,DEST FLG
cat__FL_DATE_2019-03-24,5.787801054063011e-05,FL DATE 2019-03-24
cat__FL_DATE_2019-09-26,5.787610592619591e-05,FL DATE 2019-09-26
cat__route_DEN_MIA,5.78535143525037e-05,route DEN MIA
cat__route_DEN_CLT,5.780397325214541e-05,route DEN CLT
cat__route_BOI_SEA,5.7780120400772284e-05,route BOI SEA
cat__route_KOA_HNL,5.777230608781066e-05,route KOA HNL
cat__route_IAH_AUS,5.775337213210612e-05,route IAH AUS
cat__route_CAE_ATL,5.77532333625641e-05,route CAE ATL
cat__route_TPA_DFW,5.7740695228675884e-05,route TPA DFW
cat__FL_DATE_2022-11-01,5.7542922731412605e-05,FL DATE 2022-11-01
cat__route_PIA_DFW,5.751339684518626e-05,route PIA DFW
cat__FL_DATE_2022-03-08,5.747755027628374e-05,FL DATE 2022-03-08
cat__FL_DATE_2023-05-06,5.7469952945468136e-05,FL DATE 2023-05-06
cat__FL_DATE_2019-11-17,5.745550078200227e-05,FL DATE 2019-11-17
cat__route_SFO_RNO,5.745249656181662e-05,route SFO RNO
cat__route_CLT_MSP,5.73928739927627e-05,route CLT MSP
cat__route_MCO_CLE,5.738986644786023e-05,route MCO CLE
cat__route_MDW_ATL,5.7358993518680495e-05,route MDW ATL
cat__route_ATL_CVG,5.730983783791439e-05,route ATL CVG
cat__route_BWI_DAL,5.729420248021854e-05,route BWI DAL
cat__route_DFW_RDU,5.729017671673414e-05,route DFW RDU
cat__route_CLT_DEN,5.7289886527249356e-05,route CLT DEN
cat__FL_DATE_2020-02-01,5.727973922242996e-05,FL DATE 2020-02-01
cat__route_LAS_BOI,5.7180162969276716e-05,route LAS BOI
cat__route_SMF_HNL,5.715533317609333e-05,route SMF HNL
cat__route_OAK_SAN,5.7128299478019145e-05,route OAK SAN
cat__route_PHX_FAT,5.712409715537846e-05,route PHX FAT
cat__FL_DATE_2019-01-29,5.7106598066207335e-05,FL DATE 2019-01-29
cat__FL_DATE_2019-01-13,5.7068622958848416e-05,FL DATE 2019-01-13
cat__route_SNA_SJC,5.706340855566891e-05,route SNA SJC
cat__route_DEN_SJC,5.703462269249531e-05,route DEN SJC
cat__route_OMA_DEN,5.700045090579542e-05,route OMA DEN
cat__FL_DATE_2019-10-01,5.7000429614760884e-05,FL DATE 2019-10-01
cat__route_CLT_PHX,5.700039989378563e-05,route CLT PHX
cat__route_LGA_IND,5.699623518301494e-05,route LGA IND
cat__DEST_ACY,5.698832536076583e-05,DEST ACY
cat__route_LGA_DTW,5.698595231713891e-05,route LGA DTW
cat__route_DEN_TPA,5.697146942708317e-05,route DEN TPA
cat__route_BOI_DEN,5.6932783419221e-05,route BOI DEN
cat__FL_DATE_2019-12-08,5.691861469139069e-05,FL DATE 2019-12-08
cat__route_PBI_BOS,5.690207133684845e-05,route PBI BOS
cat__FL_DATE_2022-03-23,5.68927279047505e-05,FL DATE 2022-03-23
cat__route_TUL_DFW,5.688906899161395e-05,route TUL DFW
cat__FL_DATE_2020-02-16,5.688032234480832e-05,FL DATE 2020-02-16
cat__route_SEA_BOS,5.6878547533283754e-05,route SEA BOS
cat__route_MCO_HOU,5.682812349797249e-05,route MCO HOU
cat__route_ATW_ORD,5.677806025764013e-05,route ATW ORD
cat__route_ATL_CMH,5.675077905333731e-05,route ATL CMH
cat__route_LAS_ONT,5.674099574069408e-05,route LAS ONT
cat__FL_DATE_2021-05-09,5.673862275738764e-05,FL DATE 2021-05-09
cat__FL_DATE_2022-03-03,5.672981709722829e-05,FL DATE 2022-03-03
cat__route_PWM_LGA,5.6718913377020185e-05,route PWM LGA
cat__FL_DATE_2023-05-27,5.668294133407553e-05,FL DATE 2023-05-27
cat__route_HSV_DFW,5.6653704915198615e-05,route HSV DFW
cat__route_CRP_DFW,5.660984141969945e-05,route CRP DFW
cat__FL_DATE_2019-04-16,5.6542937162892376e-05,FL DATE 2019-04-16
cat__route_CMH_DCA,5.6496526843745756e-05,route CMH DCA
cat__route_CLE_JFK,5.6439870884890136e-05,route CLE JFK
cat__FL_DATE_2020-12-16,5.6429828293124015e-05,FL DATE 2020-12-16
cat__route_LAS_LGB,5.638596911441711e-05,route LAS LGB
cat__FL_DATE_2022-10-20,5.637859955045555e-05,FL DATE 2022-10-20
cat__FL_DATE_2021-04-02,5.636623074652744e-05,FL DATE 2021-04-02
cat__route_TPA_MIA,5.63512940999047e-05,route TPA MIA
cat__route_LAX_BOS,5.629307528371643e-05,route LAX BOS
cat__route_STL_DFW,5.628478816106045e-05,route STL DFW
cat__route_CLE_DEN,5.6246611678238154e-05,route CLE DEN
cat__FL_DATE_2020-03-06,5.6238216537298494e-05,FL DATE 2020-03-06
